,title,text,link,publish_date
0,American Dennis Coyle lands in Texas after over a year in Taliban captivity,"<p>Dennis Coyle, an American man held by the Taliban for more than a year without charges, landed Wednesday on American soil following his release Monday from Taliban captivity in Afghanistan.</p><p>Video and images showed the 64-year-old walking off a plane at a base in San Antonio, Texas, before embracing family members.</p><p>Coyle, an academic who spent nearly two decades working in <a href=""https://www.foxnews.com/category/world/conflicts/afghanistan"" rel=""noopener"" target=""_blank""><u>Afghanistan</u></a>, was taken from his home in Kabul in January 2025 by Taliban intelligence and held in near-solitary confinement, Special Envoy for Hostage Affairs Adam Boehler told Fox News on Tuesday, adding that Coyle committed no crime and was used as leverage.</p><p>""The United States welcomes the release of American citizen Dennis Coyle, who was wrongfully detained in Afghanistan for more than a year,"" Boehler said in a statement to Fox News. </p><p>""President Trump made clear: the United States will not tolerate the unjust detention of its citizens — anywhere. His personal determination — executed by Secretary of State <a href=""https://www.foxnews.com/category/person/marco-rubio"" rel=""noopener"" target=""_blank""><u>Marco Rubio</u></a> and a fully aligned interagency team — has driven a shift to accountability, pressure and results.""</p><p>Coyle's family said he had been legally working in Afghanistan to support language communities as an academic researcher.</p><p>Rubio welcomed Coyle's release, saying it was a ""positive step by the Taliban,"" but added that the United States is still seeking the immediate return of Mahmood Habibi, Paul Overby and all other unjustly detained Americans. </p><p>""The Taliban must end their practice of hostage diplomacy,"" Rubio said. ""President Trump is committed to ending unjust detentions overseas – Dennis joins over 100 Americans who have been freed in the past 15 months under his second term in office.""</p><p><i>This is a developing story. Please check back for updates.</i></p>",https://www.foxnews.com/politics/american-dennis-coyle-lands-texas-after-over-year-taliban-captivity,2026-03-25
1,Houston Rodeo ride malfunction leaves people dangling in air for several minutes,"<p>A video captured people dangling in the air for several minutes during an amusement ride malfunction at the <a class=""Hyperlink SCXW202971179 BCX0"" href=""https://www.foxnews.com/category/us/houston-and-galveston"" rel=""noreferrer noopener"" target=""_blank"">Houston Livestock Show and Rodeo</a> in Texas. </p><p>Attendee Akil Strawder told Storyful that he and his cousins were left suspended on the ride for about 10 minutes while his wife recorded the footage ""in astonishment."" </p><p>Netherlands-based <a href=""https://kmgrides.com/en/ride/tango/#"" rel=""nofollow noopener"" target=""_blank"">KMG Rides,</a> which sells the Tango ride shown in the video, describes it on its website as a ""23-meter-high ride that rotates around 3 different axes during the ride."" </p><p>""The open gondolas provide passengers with a unique ‘flying’ experience,"" it adds. ""There are 3 gondolas, each accommodating 8 people, which rotate freely during the ride."" </p><p><a class=""Hyperlink SCXW202971179 BCX0"" href=""https://www.foxnews.com/travel/houston-rodeo-cracks-down-new-dress-code-after-revolt-about-out-control-attire"" rel=""noreferrer noopener"" target=""_blank""><strong>HOUSTON RODEO CRACKS DOWN WITH NEW DRESS CODE AFTER REVOLT ABOUT ‘OUT OF CONTROL’ ATTIRE</strong></a><strong> </strong></p><p>Fox News Digital has reached out to the Houston Livestock Show and Rodeo and KMG Rides for comment. </p><p>The Houston Livestock Show and Rodeo began in 1932 as the Houston Fat Stock Show and Livestock Exposition, created by local business people to promote the <a class=""Hyperlink SCXW202971179 BCX0"" href=""https://www.foxnews.com/travel"" rel=""noreferrer noopener"" target=""_blank"">region’s cattle industry.</a> </p><p>The first event featured livestock exhibitions and a small rodeo. After a pause during World War II, the show expanded, adding entertainment and educational programs to broaden its appeal. </p><p><a class=""Hyperlink SCXW202971179 BCX0"" href=""https://www.foxnews.com/us/texas-judge-tried-access-vip-area-houston-rodeo-concert-claims-racism-sexism-play"" rel=""noreferrer noopener"" target=""_blank""><strong>TEXAS JUDGE WHO TRIED TO ACCESS VIP AREA AT HOUSTON RODEO CONCERN CLAIMS RACISM, SEXISM AT PLAY</strong></a><strong> </strong></p><p>The show is scheduled to return in 2027; it typically occurs over 20 days between late February and mid-March at NRG Stadium, featuring concerts, livestock shows and carnival activities. </p><p>The Houston Livestock Show and Rodeo says on its website that its mission is to promote ""agriculture by hosting an annual, family-friendly experience that educates and entertains the public, <a class=""Hyperlink SCXW202971179 BCX0"" href=""https://www.foxnews.com/category/us/us-regions/southwest/texas"" rel=""noreferrer noopener"" target=""_blank"">supports Texas youth,</a> showcases Western heritage and provides year-round educational support within the community."" </p><p>""Since the Houston Livestock Show and Rodeo began, more than $660 million has been committed to the youth of Texas and education. Each year, more than 800 scholarships are awarded to Texas students by the Houston Livestock Show and Rodeo,"" it added. ""As one of the largest scholarship providers in the U.S., the Rodeo has presented more than 22,000 scholarships valued at $660 million since 1932."" </p><p><i>Fox News Digital’s Jessica Mekles contributed to this report. </i></p>",https://www.foxnews.com/us/houston-rodeo-ride-malfunction-leaves-people-dangling-air-several-minutes,2026-03-25
2,Savannah Guthrie says family in 'agony' in first interview since mother Nancy's disappearance,"<p>""Today"" anchor <a href=""https://www.foxnews.com/us/timeline-nbc-host-savannah-guthries-mother-disappears-family-ruled-out-as-suspects"" rel=""noopener"" target=""_blank"">Savannah Guthrie</a> said her family is in ""agony"" in her first interview since her mother, Nancy, was taken from her Arizona home and reported missing on Feb. 1. </p><p>""Someone needs to do the right thing. We are in agony, we are in agony,"" <a href=""https://www.nbcnews.com/news/us-news/savannah-guthrie-mother-nancy-missing-hoda-kotb-interview-rcna265032"" rel=""nofollow noopener"" target=""_blank"">a tearful Guthrie told</a> co-host Hoda Kotb Wednesday in a preview of the interview that will air over the course of the week. </p><p>Nancy Guthrie's case has dominated headlines for weeks, but authorities have been unable to find her in the suspected kidnapping.</p><p>Her daughter called the situation ""unbearable.""</p><p><a href=""https://www.foxnews.com/us/timeline-nbc-host-savannah-guthries-mother-disappears-family-ruled-out-as-suspects"" rel=""noopener"" target=""_blank""><strong>NANCY GUTHRIE'S SUSPECTED ABDUCTION: TIMELINE OF EVENTS IN DISAPPEARANCE OF 'TODAY' HOST'S MOM</strong></a></p><p>""And to think of what she went through. I wake up every night in the middle of the night, every night,"" she told Kotb. ""And in the darkness, I imagine her terror. And it is unthinkable, but those thoughts demand to be thought. And I will not hide my face. But she needs to come home now.""</p><p>Guthrie has been away from the show since her mother went missing but returned to the Rockefeller Center studio to visit colleagues on March 5. Kotb has been anchoring alongside Craig Melvin while Guthrie is away from the show. </p><p>""Today"" will air the reminder of the interview in two parts on Thursday and Friday. </p><p><a href=""https://www.foxnews.com/us/search-nancy-guthrie-enters-5th-week-cadaver-dogs-hold"" rel=""noopener"" target=""_blank""><strong><u>SEARCH FOR NANCY GUTHRIE ENTERS 5TH WEEK, CADAVER DOGS ON HOLD</u></strong></a></p><p>Guthrie is believed to have been taken against her will, according to Pima County Sheriff Chris Nanos. Her son-in-law dropped her off at home around 10 p.m. the night before she went missing. In the early morning hours, <a href=""https://www.foxnews.com/us/masked-suspect-seen-nancy-guthries-home-three-weeks-before-her-abduction-sources-say"" rel=""noopener"" target=""_blank"">a masked man appeared</a> on her doorstep.</p><p>At around 2:30 a.m., her pacemaker made its last sync with her Apple devices, indicating a potential timeframe of when she was taken out of the home. Her watch and iPhone were recovered inside.</p><p>The ""Today"" anchor has posted several videos to <a href=""https://www.foxnews.com/media"" rel=""noopener"" target=""_blank"">social media</a> pleading for her mother’s return, but the sit-down with Kotb marks her first formal interview. </p><p><a href=""https://www.foxnews.com/us/sheriff-running-nancy-guthrie-case-responds-after-report-reveals-unseemly-exit-from-first-policing-job"" rel=""noopener"" target=""_blank""><strong><u>SHERIFF RUNNING NANCY GUTHRIE CASE RESPONDS AFTER REPORT REVEALS UNSEEMLY EXIT FROM 1ST POLICING JOB</u></strong></a></p><p>NBC has not announced when Guthrie will return to ""Today."" An NBC insider told Fox News Digital that she wants to return and the show wants her to as well, but it remains a question of when and how.</p><p>The masked man who appeared on Nancy Guthrie’s Nest <a href=""https://www.foxnews.com/category/topic/missing-persons"" rel=""noopener"" target=""_blank""><u>doorbell camera</u></a> around the time authorities said she was taken is described as being of average height and build and carrying a black Ozark Trail backpack. He appeared to be armed with a handgun.</p><p>Savannah Guthrie has asked anyone with information to dial <u>1-800-CALL-FBI</u>.</p><p><i>Fox News Digital’s Michael Ruiz and David Rutz contributed to this report. </i></p>",https://www.foxnews.com/media/savannah-guthrie-says-family-agony-first-interview-since-mother-nancys-disappearance,2026-03-25
3,Chuck Norris’ final co-star Vanilla Ice says ‘America’s bada--’ wasn’t just 'Hollywood fluff’,"<p>Vanilla Ice is mourning the loss of his late co-star Chuck Norris, who passed away at the age of 86 on March 19.</p><p>The 58-year-old rapper, singer and actor, who was born Robert Van Winkle, teamed up with Norris for the <a href=""https://www.foxnews.com/category/entertainment"" rel=""noopener"" target=""_blank"">forthcoming comedy-action film</a> ""Zombie Plane."" </p><p>During a recent interview with Fox News Digital, the ""Ice Ice Baby"" hitmaker recalled working with Norris on what would become the action icon's final movie.</p><p>""What a legend,"" he said. ""And you know to have him at 86 years old be in the movie with us and full on there, man, like just would still kick our a--!""</p><p><a href=""https://www.foxnews.com/entertainment/chuck-norris-credited-mothers-prayers-saving-him-from-losing-my-soul-hollywood"" rel=""noopener"" target=""_blank""><strong>CHUCK NORRIS CREDITED MOTHER'S PRAYERS FOR SAVING HIM FROM 'LOSING MY SOUL TO HOLLYWOOD'</strong></a></p><p> ""He's America's bada--,"" Vanilla Ice continued. ""We all knew that his wasn't just Hollywood fluff. He was real. This guy could really put a foot of whip a-- on you and send you down, man, some kind of scissor kick or something, and you'd never see it coming. And he was always in great shape.""</p><p>""I mean this guy was just — if you want to pattern yourself after someone's life, this dude is awesome, man,"" he added. ""He's definitely one of the true American heroes out there and one of mine for sure.""</p><p>Vanilla Ice shared how he initially reacted to the <a href=""https://www.foxnews.com/entertainment/actor-martial-artist-chuck-norris-dead-86"" rel=""noopener"" target=""_blank"">news of </a><a href=""https://www.foxnews.com/category/entertainment/events/obituary"" rel=""noopener"" target=""_blank"">Chuck Norris’ death</a>, noting that it immediately brought a wave of memories. </p><p><strong>WATCH: VANILLA ICE SAYS HIS LATE ‘ZOMBIE PLANE’ CO-STAR CHUCK NORRIS ‘WOULD STILL KICK OUR A--’ AT 86</strong></p><p>""I found out about Chuck's passing today, man, and it was just a sad moment,"" he said. ""The guy was a legend.  But, wow, you know, anytime a legend goes like that, you instantly think back to all the movies. The first one is obviously his most famous one, 'The Way of the Dragon' with Bruce Lee. You can go all the way through the '80s, with ‘Delta Force,’ too, I don't know, ‘Expendables.’"" </p><p>""I guess the last film he did was with me, which hasn't even been released yet,"" he continued. ""And that definitely hit me home. So I've already talked to most of the people that are on the production and our hearts all dropped because he was such a sweetheart, such an awesome dude and a legend."" </p><p>""All of us were super excited to have him in this film,"" Vanilla Ice added.</p><p><a href=""https://www.foxnews.com/media/hollywood-outlet-slammed-saying-chuck-norris-politics-cop-agenda-overshadowed-his-legacy"" rel=""noopener"" target=""_blank""><strong>HOLLYWOOD OUTLET SLAMMED FOR SAYING CHUCK NORRIS' POLITICS, 'COP AGENDA' OVERSHADOWED HIS LEGACY</strong></a></p><p>The Grammy Award nominee recalled his final conversation with Norris, describing how the former karate champion expressed his excitement about filming ""Zombie Plane"" and how he was especially enthusiastic about the film's action elements. </p><p>""Oh man, we were joking because we made a comedy, you know, it's a zombie plane, so to all the zombie fans out there, there's quite a few of them — Chuck Norris is now a member of the zombie family, and it's amazing,"" he said with a smile.</p><p>Vanilla Ice remembered telling Norris about ""Zombie Plane"" during a FaceTime call while the ""Jump Around"" singer was already filming the movie in Australia.</p><p>""I was explaining it to him, and we showed him some clips, and he's like, 'Oh heck yeah, that is awesome,'"" Vanilla Ice recalled. ""Because there's a lot of whoop a-- in there, and he loves that stuff, I mean, why wouldn't he? But action is his thing and this was a perfect <a href=""https://www.foxnews.com/category/entertainment/genres/action-adventure"" rel=""noopener"" target=""_blank"">action movie</a> and for him to be in there is just such a huge honor for all of us, man. Even the production and everybody, man, not just me, but you know, to have somebody like that, a legend in there, it's just poof.""</p><p>Vanilla Ice told Fox News Digital that he was thrilled when he first learned that Norris was joining the cast of ""Zombie Plane.""</p><p>""When I found out that he was gonna be on board — I mean I got excited right then and there,"" he said. ""It's like, 'Whoa, wait a minute really, did I hear that right? Don't tease me on that because that's one of my American heroes right there for sure.' And what an honor and a big wow and that's where I was at on that.""</p><p><a href=""https://www.foxnews.com/entertainment/chuck-norris-children-share-heartfelt-tributes-after-his-sudden-death-86"" rel=""noopener"" target=""_blank""><strong>CHUCK NORRIS' CHILDREN SHARE HEARTFELT TRIBUTES AFTER HIS SUDDEN DEATH AT 86</strong></a></p><p>""And I've seen his part, and it's amazing,"" Vanilla Ice continued. ""I mean the guy has it. He's all there, and he really crushed it in this role.""</p><p><strong>WATCH: CHUCK NORRIS CO-STAR VANILLA ICE SAYS LATE ACTION ICON ‘CRUSHED IT’ IN HIS FINAL ROLE: ‘ONE OF MY AMERICAN HEROES’</strong></p><p>While speaking with Fox News Digital, Vanilla Ice recalled that he was starstruck when he first met Norris years ago at a Hollywood event, sharing that he had idolized the action star when he was growing up. </p><p>""I had to kind of geek myself over to him because I'm such a fan,"" Vanilla Ice said. ""I didn't even know if he knew who I was, but he did. But he was much cooler to me, you know what I'm saying, and he was super nice and just shook my hand and what a great dude, man."" </p><p>He continued, ""And you know, you feel intimidated a little bit when you're next to someone like that, because you remember as a kid, even before I was born, he was making movies, but all the way through.""</p><p>""I mean, he's got tons of movies, and as a kid like me, who is into motocrossing and jumping skateboards and bicycles and always coming home to mom and bloody or muddy or stitches — this guy was our hero,"" he added.</p><p>""We had Evel Knievel, Chuck Norris, we had Bruce Lee, he was an American hero too. But you know what I'm saying, Chuck Norris was the man. And to fit so many different roles so perfect, they all kind of fit around him and just, it was him. It was always him.""</p><p>A plot synopsis for ""Zombie Plane,"" which is slated for theatrical release in 2027, reads: ""When a flight from Sydney to Los Angeles is overrun by zombies, an eclectic band of passengers – led by celebrities-turned-secret agents – must unite to save humanity."" In the action comedy, both Norris and Vanilla Ice play fictionalized versions of themselves — elite operatives known as Agent Chuck Norris and Agent Vanilla Ice.</p><p>The film also features a large ensemble cast, including Sophie Monk, Ice-T, Brian Austin Green and <a href=""https://www.foxnews.com/category/person/cody-simpson"" rel=""noopener"" target=""_blank"">Cody Simpson</a>, along with a range of celebrity cameos.</p><p><a href=""https://www.foxnews.com/newsletters?cmpid=fnfirstnl"" rel=""noopener"" target=""_blank""><strong>CLICK HERE TO SIGN UP FOR THE ENTERTAINMENT NEWSLETTER</strong></a></p><p>Vanilla Ice recalled that he was so eager to see Norris in the film that he pleaded with a producer to send him some unedited clips of his performance. </p><p>""'Don't be one of those guys that says you got to wait till it's finished. Let me see something, man. This is Chuck Norris,'"" Vanilla Ice remembered telling the producer.</p><p><a href=""https://www.foxnews.com/entertainment"" rel=""noopener"" target=""_blank""><strong>LIKE WHAT YOU’RE READING? CLICK HERE FOR MORE ENTERTAINMENT NEWS</strong></a></p><p> ""And he did, and he sent me these clips and different clips of him doing it and, oh, what a pro man!"" Vanilla Ice said with a laugh. ""For me to see him doing this and being a part of this movie is awesome.""</p><p><strong>WATCH: CHUCK NORRIS' FINAL CO-STAR VANILLA ICE RECALLS HIS LAST CONVERSATION WITH ACTION LEGEND BEFORE HIS DEATH AT 86</strong></p><p>""And I think people are gonna love this as zombie people,"" he continued. ""It's a hilarious movie. Quite a few cameos in this movie too. And it's just awesome, top to bottom. And I wish that it wasn't his last movie. I wish he had many, many more. But I mean, you know, hey, I'll take it right now for 86. I will take a contract. I mean that's a good life.""</p><p>Reflecting on Norris' life and lasting legacy, Vanilla Ice said, ""It's sad to see him go, man. But let's remember him through <a href=""https://www.foxnews.com/category/entertainment/movies"" rel=""noopener"" target=""_blank"">his movies</a> and through what we know through pop culture. And he's a humongous part of American pop culture, of the world, you know? But he's close to our hearts here.""</p><p>""Everybody's <a href=""https://www.foxnews.com/entertainment/chuck-norris-death-inspires-tributes-sylvester-stallone-jean-claude-van-damme-lead-hollywood-reactions"" rel=""noopener"" target=""_blank"">mourning a legend today</a> and he will definitely not be forgotten, man,"" he added. ""That guy has laid a mark and made his mark on this Earth.""</p>",https://www.foxnews.com/entertainment/chuck-norris-final-co-star-vanilla-ice-says-americas-bada-wasnt-just-hollywood-fluff,2026-03-25
4,"Some CNN staffers skeptical of network's 'experiment' giving Anderson Cooper, Jake Tapper a podcast makeover","<p>Loyal CNN viewers and critics alike were taken by surprise last week at the ""experimenting"" some of its on-air talent dabbled in.</p><p>Anderson Cooper began anchoring his primetime show Wednesday from the newsroom instead of his studio, positioning himself at a table normally used as CNN data guru Harry Enten's work station, <a href=""https://www.foxnews.com/media"" rel=""noopener"" target=""_blank"">Fox News Digital</a> learned.</p><p>Cooper appeared without a jacket and with rolled-up sleeves while speaking into a large desk microphone. And during a panel discussion, he and his guests discussed the Strait of Hormuz with a physical map on the table, a departure from the interactive map Cooper had used earlier in the week.</p><p><a href=""https://www.foxnews.com/media/kara-swisher-vows-leave-cnn-paramount-takes-over-network"" rel=""noopener"" target=""_blank""><strong>KARA SWISHER VOWS TO LEAVE CNN IF PARAMOUNT TAKES OVER NETWORK</strong></a></p><p>On Friday, Jake Tapper anchored the first hour of ""The Lead"" from his office, similarly accompanied with a large microphone on his desk.</p><p>""So, you're probably wondering what's going on, why we're in my office for the first hour of 'The Lead' today. So, it's an experiment,"" a tieless Tapper told viewers. ""This is my actual desk where I do my actual work, not the desk in the studio. And we thought we would bring you into the space where we and my team do our actual journalism and plan the show every day.""</p><p>Tapper showcased his office decor filled with memorabilia from losing presidential campaigns while guests of his sat on the couch adjacent to his desk.</p><p><a href=""https://www.foxnews.com/media/mood-horrific-inside-cnn-staffers-brace-change-amid-potential-paramount-takeover-insiders-say"" rel=""noopener"" target=""_blank""><strong><u>MOOD IS ‘HORRIFIC’ INSIDE CNN AS STAFFERS BRACE FOR CHANGE AMID POTENTIAL PARAMOUNT TAKEOVER, INSIDERS SAY</u></strong></a></p><p>While Tapper's experiment lasted only the first hour of Friday's show, Cooper's is ongoing — carrying over into this week. </p><p>For some, the image of the large microphones invoked the members of the late CNN icon Larry King or revered broadcaster Edward R. Murrow. But for others, the aesthetic changes were made to have the CNN anchors look more like podcast hosts.</p><p><a href=""https://www.foxnews.com/media/cnn-abby-phillip-correction-mamdani-terror-attack"" rel=""noopener"" target=""_blank""><strong><u>CNN'S ABBY PHILLIP ISSUES ON-AIR CORRECTION, SAYS SHE TAKES ‘FULL RESPONSIBILITY’ FOR MAMDANI FLUB</u></strong></a></p><p>However, their colleagues say the so-called experiment ""didn't work.""</p><p>""Look, I’m all for experimentation. The network has been static for far too long. I applaud the experimentation,"" one CNN insider told Fox News Digital. ""The question is whether this is the experiment you want to be running? But the good news is that if doesn’t work, you can try something else.""</p><p>Regarding CNN's effort to podcastify their shows, they say talents like Cooper and Tapper don't fit the mold.</p><p>""You need looser personalities, not just looser sets,"" the network staffer said.</p><p>A second CNN staffer says the changes that were made on Cooper and Tapper's shows were an attempt by CNN at ""being something we aren’t.""</p><p>""Podcasts are a place people go, not because of the look, but because of the product,"" they said. ""<a href=""https://www.foxnews.com/category/person/joe-rogan"" rel=""noopener"" target=""_blank"">Joe Rogan</a>, as the obvious example, is all opinion. He’s smart and all those great things, but ultimately he’s not trying to be a journalist.""</p><p>""There’s room for that on primetime, on cable, including CNN,"" they continued. ""But Jake, what he is, is not what podcasts are. Anderson? He has a very successful podcast. But Anderson — the news anchor — that’s a different thing. There is room for many things. TV isn’t podcast, even though podcast has video.""</p><p><a href=""https://www.foxnews.com/media/hegseth-scolds-cnns-unserious-report-iran-conflict-suggests-paramount-should-overhaul-network"" rel=""noopener"" target=""_blank""><strong>HEGSETH SCOLDS CNN'S ‘UNSERIOUS’ REPORT ON IRAN CONFLICT, SUGGESTS PARAMOUNT OWNER SHOULD OVERHAUL NETWORK</strong></a></p><p>Not everyone soured on Cooper and Tapper's on-air experiment. A third CNN staffer told Fox News Digital they ""liked"" what the anchors have done. Former CNN editor-at-large Chris Cillizza applauded his ex-employer for trying out different formats.</p><p>""Would you rather them keep doing the same old, same old that isn't working?"" Cillizza <a href=""https://x.com/chriscillizza/status/2036084504184475829"" rel=""nofollow noopener"" target=""_blank"">asked</a> on X.</p><p>However, defenders were outnumbered by critics who mocked Cooper and Tapper. Liberal journalist Taylor Lorenz reacted, ""This is so funny what the hell are they doing,"" while The Bulwark's Tim Miller joked, ""Looking forward to @JohnBerman from the bathroom stall."" </p><p>CNN did not immediately respond to Fox News Digital's request for comment.</p><p>CNN's podcast-tinged tweaks come with the network on the brink of new ownership, as Paramount's $111 billion offer to take over Warner Bros. Discovery moves forward. And as a result, Paramount owner David Ellison would oversee two struggling news organizations: CNN and CBS News.</p><p>There has been speculation whether Ellison would appoint Bari Weiss, his hand-picked editor-in-chief of CBS News, to also take over CNN. While broadcast news was something Weiss had no prior experience in, she certainly knows a thing or two about podcasts. </p><p>Weiss entered the podcast world in 2021 as host of ""Honestly,"" and her digital publication The Free Press, which Ellison acquired for $150 million, produces several other podcasts. But CNN staffers are dreading the prospect of Weiss becoming their new boss.</p><p>Likely adding to the anxiety of CNN's newsroom is the support Ellison has received from the Trump administration. Earlier this month, Secretary of War <a href=""https://www.foxnews.com/category/person/pete-hegseth"" rel=""noopener"" target=""_blank"">Pete Hegseth</a> scolded the network for what he called an ""unserious"" report suggesting the administration underestimated the effect its war with Iran would have on the Strait of Hormuz, saying, ""The sooner David Ellison takes over that network, the better.""</p><p>Ellison vowed CNN <a href=""https://www.foxnews.com/media/paramount-ceo-david-ellison-vows-maintain-cnns-editorial-independence-after-takeover-amid-staff-fears"" rel=""noopener"" target=""_blank"">will maintain editorial independence</a> if the Paramount takeover happens.</p>",https://www.foxnews.com/media/some-cnn-staffers-skeptical-networks-experiment-giving-anderson-cooper-jake-tapper-podcast-makeover,2026-03-25
5,Century-old US airport to shut down to make way for taxpayer-funded park as critics push for housing,"<p>A California airport that has operated for more than 100 years is set to close — and not without controversy.</p><p>The 227-acre Santa Monica Airport site is expected to be converted into <a href=""https://www.foxnews.com/category/lifestyle/real-estate/outdoor-living"" rel=""noopener"" target=""_blank"">open green space,</a> sports areas and cultural facilities, according to the city of Santa Monica.</p><p>The city recently secured nearly $500,000 in funding to begin planning the transformation of about 20 acres of the <a href=""https://https://www.foxnews.com/category/travel"" rel=""noopener"" target=""_blank"">airport site</a> into park space, including trails, fitness areas and other public amenities, according to Los Angeles County documents.</p><p><a href=""https://www.foxnews.com/travel/tsa-officers-skip-work-paychecks-stop-during-shutdown-airports-face-chaos-nationwide"" rel=""noopener"" target=""_blank""><strong>TSA OFFICERS SKIP WORK AS PAYCHECKS STOP DURING SHUTDOWN, AIRPORTS FACE CHAOS NATIONWIDE</strong></a></p><p>The airport is scheduled to close Dec. 31, 2028.</p><p>The closure follows decades of <a href=""https://www.foxnews.com/category/controversies"" rel=""noopener"" target=""_blank"">legal disputes</a> and pushback from local residents, the city noted.</p><p>The airport has already operated under strict limitations in recent years, including restrictions on late-night activity.</p><p>""Although arrivals are permitted 24 hours a day, pilots are requested to avoid all operations between 11 p.m. and 7 a.m. Monday through Friday or until 8 a.m. on weekends,"" the city said.</p><p><a href=""https://www.foxnews.com/newsletters?cmpid=fnfirstnl"" rel=""noopener"" target=""_blank""><strong><u>CLICK HERE TO SIGN UP FOR OUR LIFESTYLE NEWSLETTER</u></strong></a></p><p>In 2017, the <a href=""https://www.foxnews.com/category/travel/general/airports"" rel=""noopener"" target=""_blank"">Federal Aviation Administration (FAA)</a> and the city reached a settlement that allows Santa Monica to close the airport at the end of 2028 after continuing operations through that date, the FAA said.</p><p>The agreement also allowed the city to shorten the runway as part of efforts to limit airport activity.</p><p>Once closed, the site will be redeveloped into a large-scale public space. </p><p>Officials say the goal is to create a destination that serves both residents and visitors — while <a href=""https://www.foxnews.com/category/science/planet-earth/green"" rel=""noopener"" target=""_blank"">preserving open space</a> in a densely populated area.</p><p><a href=""https://www.foxnews.com/lifestyle"" rel=""noopener"" target=""_blank""><strong><u>CLICK HERE FOR MORE LIFESTYLE STORIES</u></strong></a></p><p>Community input has played a major role in shaping the proposal, with the city hosting dozens of public meetings and collecting thousands of survey responses.</p><p>The proposal has sparked debate online. </p><p>Residents took to the r/SantaMonica subreddit to sound off on the decision.</p><p>Some residents voiced support for a large park, pointing to the lack of similar green spaces in Los Angeles.</p><p><a href=""https://www.foxnews.com/category/lifestyle/quizzes"" rel=""noopener"" target=""_blank""><strong><u>TEST YOURSELF WITH OUR LATEST LIFESTYLE QUIZ</u></strong></a></p><p>""Compared to other major cities, L.A. is lacking this type of curated urban park,"" one user wrote in a discussion about the project.</p><p>Others argued the land should be used in a different way.</p><p>""We desperately need <a href=""https://www.foxnews.com/category/us/economy/housing"" rel=""noopener"" target=""_blank"">more housing</a>,"" another commenter wrote, suggesting the site could accommodate both a park and residential development.</p><p>A third commenter said, ""Would love a better way to connect to Ocean Park by foot or bike without 23rd St. Having it be a mix of high-density housing and a park would be great.""</p><p>Yet another resident suggested it could be used for ""a half-dozen super-tall residential towers, with mixed commercial and retail uses on the first few floors, and the rest a ton of public park space with trails and <a href=""https://www.foxnews.com/category/lifestyle/biking-across-america"" rel=""noopener"" target=""_blank"">bike lanes</a> and recreation fields.""</p>",https://www.foxnews.com/travel/century-old-us-airport-shut-down-make-way-taxpayer-funded-park-critics-push-housing,2026-03-25
